neg,neu,pos,compound,polarity,subjectivity,author,length
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.415,0.585,0.8704,0.98828125,1.0,NLTKcorpus,43
0.0,0.217,0.783,0.802,0.3333333333333333,0.5666666666666667,NLTKcorpus,41
0.13,0.682,0.188,0.276,0.5,1.0,NLTKcorpus,78
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,26
0.0,0.132,0.868,0.763,0.6,0.7999999999999999,NLTKcorpus,16
0.173,0.65,0.177,0.0173,0.3181818181818182,0.7272727272727273,NLTKcorpus,73
0.0,0.507,0.493,0.7783,0.55,0.95,NLTKcorpus,59
0.0,0.652,0.348,0.5859,0.5,0.75,NLTKcorpus,71
0.0,0.397,0.603,0.8442,0.75,0.65,NLTKcorpus,91
0.0,0.661,0.339,0.6249,0.3814814814814815,0.6796296296296296,NLTKcorpus,44
0.0,0.233,0.767,0.765,0.625,0.8,NLTKcorpus,25
0.105,0.584,0.311,0.7473,0.6199999999999999,0.82,NLTKcorpus,116
0.0,0.25,0.75,0.4588,0.5,1.0,NLTKcorpus,11
0.0,0.64,0.36,0.7345,0.35,0.6,NLTKcorpus,72
0.0,0.642,0.358,0.7783,0.5,0.9444444444444444,NLTKcorpus,87
0.0,0.676,0.324,0.5859,0.37878787878787873,0.6515151515151515,NLTKcorpus,73
0.0,0.55,0.45,0.507,-0.033333333333333326,0.9333333333333332,NLTKcorpus,30
0.0,0.25,0.75,0.4588,0.35,0.65,NLTKcorpus,7
0.0,0.0,1.0,0.7865,0.6,0.6,NLTKcorpus,10
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.0,0.458,0.542,0.8924,1.0,1.0,NLTKcorpus,85
0.0,0.25,0.75,0.4588,0.5,1.0,NLTKcorpus,10
0.0,0.734,0.266,0.4404,0.5,0.75,NLTKcorpus,46
0.0,0.75,0.25,0.6514,1.0,1.0,NLTKcorpus,87
0.0,0.494,0.506,0.8016,0.35,0.6,NLTKcorpus,61
0.0,0.517,0.483,0.6808,0.5,1.0,NLTKcorpus,54
0.0,0.262,0.738,0.9059,0.5020833333333333,1.0,NLTKcorpus,34
0.0,0.323,0.677,0.6369,0.5,0.8,NLTKcorpus,15
0.0,0.833,0.167,0.4588,0.25,0.5,NLTKcorpus,92
0.0,0.523,0.477,0.743,0.5,0.75,NLTKcorpus,68
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.318,0.682,0.0,-0.3252,0.5,1.0,NLTKcorpus,31
0.0,0.541,0.459,0.7003,0.5,1.0,NLTKcorpus,60
0.0,0.33,0.67,0.7269,0.5,1.0,NLTKcorpus,32
0.0,0.566,0.434,0.3182,0.5,1.0,NLTKcorpus,21
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,24
0.173,0.65,0.177,0.0173,0.3181818181818182,0.7272727272727273,NLTKcorpus,73
0.0,0.536,0.464,0.6514,1.0,1.0,NLTKcorpus,31
0.0,0.352,0.648,0.8476,0.71875,0.825,NLTKcorpus,48
0.232,0.604,0.165,-0.0567,0.25,0.75,NLTKcorpus,70
0.0,0.306,0.694,0.7783,0.6,1.0,NLTKcorpus,31
0.0,0.17,0.83,0.8669,0.6,0.8,NLTKcorpus,26
0.173,0.65,0.177,0.0173,0.3181818181818182,0.7272727272727273,NLTKcorpus,73
0.0,0.545,0.455,0.7579,0.5,0.75,NLTKcorpus,75
0.0,0.427,0.573,0.6166,1.0,1.0,NLTKcorpus,27
0.0,0.515,0.485,0.7639,0.5,1.0,NLTKcorpus,42
0.0,0.727,0.273,0.4588,0.5,1.0,NLTKcorpus,41
0.0,0.161,0.839,0.6369,0.35,0.6,NLTKcorpus,16
0.0,0.786,0.214,0.4588,0.5,1.0,NLTKcorpus,66
0.0,0.666,0.334,0.792,0.35,0.65,NLTKcorpus,84
0.0,0.635,0.365,0.5574,0.5,1.0,NLTKcorpus,66
0.0,0.652,0.348,0.5859,0.5,0.75,NLTKcorpus,71
0.242,0.11,0.648,0.5719,0.35,0.6,NLTKcorpus,21
0.0,0.755,0.245,0.3802,0.5,1.0,NLTKcorpus,57
0.081,0.508,0.411,0.7579,0.6,0.8,NLTKcorpus,70
0.0,0.469,0.531,0.7783,0.6833333333333332,0.8666666666666667,NLTKcorpus,49
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.0,0.663,0.337,0.8456,0.390625,0.75,NLTKcorpus,107
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.667,0.333,0.8395,0.35,0.6,NLTKcorpus,106
0.0,0.385,0.615,0.7494,0.638888888888889,0.7999999999999999,NLTKcorpus,55
0.0,0.833,0.167,0.4588,0.033333333333333326,0.7333333333333334,NLTKcorpus,92
0.0,0.448,0.552,0.8122,0.39642857142857146,0.5714285714285714,NLTKcorpus,53
0.0,0.629,0.371,0.4497,0.25,0.5,NLTKcorpus,35
0.0,0.687,0.313,0.4091,0.25,0.5625,NLTKcorpus,34
0.0,0.676,0.324,0.5859,0.37878787878787873,0.6515151515151515,NLTKcorpus,73
0.306,0.0,0.694,0.4215,0.5,1.0,NLTKcorpus,12
0.0,0.0,1.0,0.7269,0.5,1.0,NLTKcorpus,19
0.419,0.581,0.0,-0.5574,0.5,1.0,NLTKcorpus,24
0.0,0.154,0.846,0.6705,0.5,1.0,NLTKcorpus,16
0.0,0.625,0.375,0.34,0.75,1.0,NLTKcorpus,28
0.0,0.625,0.375,0.4588,0.25,0.5,NLTKcorpus,28
0.0,0.0,1.0,0.7096,0.35,0.6,NLTKcorpus,10
0.0,0.523,0.477,0.743,0.5,0.75,NLTKcorpus,68
0.0,0.485,0.515,0.6486,0.5,1.0,NLTKcorpus,33
0.0,0.753,0.247,0.3182,0.5,1.0,NLTKcorpus,57
0.0,0.885,0.115,0.4588,0.09999999999999999,0.3833333333333333,NLTKcorpus,123
0.0,0.646,0.354,0.5093,0.20238095238095236,0.6452380952380953,NLTKcorpus,46
0.0,0.8,0.2,0.4588,0.5,1.0,NLTKcorpus,87
0.277,0.361,0.361,0.1779,0.5,1.0,NLTKcorpus,18
0.087,0.625,0.288,0.6369,0.27159090909090905,0.6625,NLTKcorpus,83
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,99
0.0,0.698,0.302,0.6833,0.4166666666666667,0.5833333333333334,NLTKcorpus,79
0.0,0.527,0.473,0.555,0.25,0.5,NLTKcorpus,26
0.0,0.72,0.28,0.4062,0.5,1.0,NLTKcorpus,43
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.286,0.714,0.8885,0.65,0.85,NLTKcorpus,48
0.0,0.624,0.376,0.7808,0.5,0.9444444444444444,NLTKcorpus,80
0.0,0.845,0.155,0.5093,0.5,1.0,NLTKcorpus,113
0.0,0.154,0.846,0.6705,0.4,0.55,NLTKcorpus,16
0.0,0.25,0.75,0.4588,0.5,1.0,NLTKcorpus,12
0.0,0.625,0.375,0.765,0.49642857142857144,0.6839285714285714,NLTKcorpus,75
0.0,0.545,0.455,0.7579,0.5,0.75,NLTKcorpus,75
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,11
0.0,0.682,0.318,0.8528,0.3625,0.525,NLTKcorpus,139
0.311,0.282,0.407,0.1739,0.5,1.0,NLTKcorpus,30
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.0,0.685,0.315,0.784,0.540625,0.7,NLTKcorpus,89
0.0,1.0,0.0,0.0,0.16666666666666666,0.7000000000000001,NLTKcorpus,86
0.0,0.369,0.631,0.8824,0.2888888888888889,0.8166666666666668,NLTKcorpus,60
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.492,0.508,0.8519,0.5,1.0,NLTKcorpus,62
0.0,0.652,0.348,0.5859,0.5,0.75,NLTKcorpus,71
0.0,0.844,0.156,0.34,0.75,1.0,NLTKcorpus,106
0.0,0.498,0.502,0.6166,1.0,1.0,NLTKcorpus,25
0.0,0.458,0.542,0.8074,0.5916666666666667,0.8333333333333334,NLTKcorpus,54
0.135,0.519,0.346,0.5338,0.5,1.0,NLTKcorpus,39
0.0,0.667,0.333,0.4588,0.5,1.0,NLTKcorpus,37
0.0,0.451,0.549,0.9273,0.625,1.0,NLTKcorpus,115
0.0,0.289,0.711,0.8122,0.75,0.875,NLTKcorpus,30
0.0,0.676,0.324,0.5859,0.37878787878787873,0.6515151515151515,NLTKcorpus,73
0.0,0.518,0.482,0.68,0.46875,0.825,NLTKcorpus,38
0.0,0.674,0.326,0.6522,0.5,1.0,NLTKcorpus,67
0.172,0.56,0.268,0.4684,0.65,0.85,NLTKcorpus,82
0.0,0.648,0.352,0.8991,0.2544444444444445,0.7999999999999999,NLTKcorpus,138
0.0,0.566,0.434,0.3182,0.5,1.0,NLTKcorpus,22
0.0,0.302,0.698,0.7865,0.6,0.6,NLTKcorpus,25
0.0,0.667,0.333,0.8395,0.35,0.6,NLTKcorpus,106
0.0,0.513,0.487,0.6908,0.5,1.0,NLTKcorpus,35
0.0,0.546,0.454,0.7574,0.485,0.76,NLTKcorpus,78
0.0,0.75,0.25,0.4588,0.3181818181818182,0.75,NLTKcorpus,58
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.523,0.477,0.743,0.5,0.75,NLTKcorpus,68
0.173,0.65,0.177,0.0173,0.3181818181818182,0.7272727272727273,NLTKcorpus,73
0.0,0.493,0.507,0.8834,0.5,1.0,NLTKcorpus,98
0.0,0.145,0.855,0.7096,0.35,0.6,NLTKcorpus,13
0.0,0.238,0.762,0.8625,0.5,0.7333333333333334,NLTKcorpus,46
0.0,0.553,0.447,0.9205,0.62,0.73,NLTKcorpus,103
0.0,0.668,0.332,0.8158,0.5,0.8,NLTKcorpus,86
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.584,0.416,0.0,-0.813,0.0,0.75,NLTKcorpus,57
0.265,0.735,0.0,-0.5014,1.0,1.0,NLTKcorpus,56
0.0,0.604,0.396,0.7351,0.25,0.5,NLTKcorpus,76
0.0,0.545,0.455,0.7579,0.5,0.75,NLTKcorpus,75
0.0,0.833,0.167,0.34,0.75,1.0,NLTKcorpus,97
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,84
0.0,0.551,0.449,0.9081,0.5,0.7333333333333334,NLTKcorpus,83
0.098,0.571,0.331,0.7734,0.5416666666666666,0.6055555555555555,NLTKcorpus,97
0.0,0.303,0.697,0.3182,0.5,1.0,NLTKcorpus,10
0.0,0.571,0.429,0.4588,0.5,1.0,NLTKcorpus,30
0.0,0.75,0.25,0.6514,1.0,1.0,NLTKcorpus,89
0.0,0.721,0.279,0.7635,0.4,0.6,NLTKcorpus,107
0.0,0.0,1.0,0.7865,0.7166666666666667,0.9166666666666669,NLTKcorpus,8
0.0,0.542,0.458,0.765,0.3,0.95,NLTKcorpus,60
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.569,0.431,0.8217,0.5083333333333333,0.9666666666666668,NLTKcorpus,67
0.0,0.484,0.516,0.9432,0.5,0.7333333333333334,NLTKcorpus,114
0.0,0.652,0.348,0.5859,0.5,0.75,NLTKcorpus,71
0.0,0.378,0.622,0.5093,0.5,1.0,NLTKcorpus,15
0.0,0.253,0.747,0.7096,0.6,0.8,NLTKcorpus,16
0.0,0.649,0.351,0.6514,1.0,1.0,NLTKcorpus,45
0.0,0.278,0.722,0.8856,0.7333333333333334,0.8666666666666667,NLTKcorpus,43
0.0,0.728,0.272,0.5204,0.5,1.0,NLTKcorpus,50
0.0,0.267,0.733,0.6705,0.04999999999999999,0.7,NLTKcorpus,20
0.0,0.711,0.289,0.7263,0.0,0.5888888888888889,NLTKcorpus,88
0.0,0.75,0.25,0.4588,0.5,1.0,NLTKcorpus,63
0.196,0.42,0.385,0.4019,0.5,1.0,NLTKcorpus,56
0.0,0.676,0.324,0.5859,0.37878787878787873,0.6515151515151515,NLTKcorpus,73
0.0,0.417,0.583,0.6808,0.5,1.0,NLTKcorpus,29
0.0,0.429,0.571,0.6523,1.0,1.0,NLTKcorpus,33
0.0,0.8,0.2,0.4588,0.06666666666666667,0.7999999999999999,NLTKcorpus,73
0.079,0.645,0.275,0.6059,0.10416666666666666,0.7708333333333333,NLTKcorpus,79
0.0,0.41,0.59,0.802,0.5,0.8,NLTKcorpus,48
0.0,0.345,0.655,0.6908,0.5,1.0,NLTKcorpus,32
0.0,0.098,0.902,0.8481,0.5,0.8,NLTKcorpus,21
0.0,0.341,0.659,0.6996,0.625,1.0,NLTKcorpus,31
0.0,0.5,0.5,0.8999,0.5,0.8333333333333334,NLTKcorpus,76
0.0,0.549,0.451,0.5093,0.5,1.0,NLTKcorpus,18
0.0,0.381,0.619,0.8668,0.8,1.0,NLTKcorpus,43
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.0,0.523,0.477,0.743,0.5,0.75,NLTKcorpus,68
0.0,0.126,0.874,0.7879,0.5234375,0.825,NLTKcorpus,15
0.0,0.833,0.167,0.4588,0.25,0.5,NLTKcorpus,92
0.0,0.531,0.469,0.5484,0.33,0.77,NLTKcorpus,23
0.0,0.5,0.5,0.4588,0.5,1.0,NLTKcorpus,18
0.0,0.56,0.44,0.6705,0.4,0.55,NLTKcorpus,47
0.0,0.211,0.789,0.7579,0.35,0.6,NLTKcorpus,26
0.0,0.601,0.399,0.8519,0.5,1.0,NLTKcorpus,91
0.0,0.556,0.444,0.5859,0.5,1.0,NLTKcorpus,46
0.0,0.426,0.574,0.4019,0.35714285714285715,0.8214285714285714,NLTKcorpus,15
0.0,0.282,0.718,0.6249,0.55,1.0,NLTKcorpus,18
0.0,0.25,0.75,0.4588,0.5,1.0,NLTKcorpus,11
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,42
0.0,0.256,0.744,0.7003,0.55,1.0,NLTKcorpus,16
0.0,0.341,0.659,0.8286,0.9,1.0,NLTKcorpus,36
0.0,0.44,0.56,0.6249,0.55,1.0,NLTKcorpus,28
0.0,0.526,0.474,0.872,0.675,1.0,NLTKcorpus,77
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,61
0.0,0.263,0.737,0.6808,0.4,0.6,NLTKcorpus,17
0.0,0.5,0.5,0.4588,0.5,1.0,NLTKcorpus,20
0.0,0.498,0.502,0.6166,1.0,1.0,NLTKcorpus,30
0.0,0.545,0.455,0.7579,0.5,0.75,NLTKcorpus,75
0.0,0.549,0.451,0.9098,0.7666666666666666,0.8333333333333334,NLTKcorpus,106
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.625,0.375,0.4588,0.5,1.0,NLTKcorpus,34
0.08,0.646,0.274,0.7269,0.5,0.8,NLTKcorpus,104
0.231,0.769,0.0,-0.4019,0.5,1.0,NLTKcorpus,50
0.0,0.667,0.333,0.4588,0.25,0.5,NLTKcorpus,30
0.256,0.496,0.248,-0.0258,-0.3333333333333333,1.0,NLTKcorpus,58
0.0,0.769,0.231,0.4588,0.375,0.925,NLTKcorpus,91
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,57
0.082,0.664,0.254,0.5267,0.5,1.0,NLTKcorpus,108
0.0,0.625,0.375,0.4588,0.25,0.5333333333333333,NLTKcorpus,19
0.0,0.8,0.2,0.4588,0.5,1.0,NLTKcorpus,75
0.0,0.675,0.325,0.8016,0.54375,0.7437499999999999,NLTKcorpus,120
0.0,0.496,0.504,0.7269,0.65,1.0,NLTKcorpus,64
0.0,0.381,0.619,0.8455,0.9,0.875,NLTKcorpus,31
0.184,0.628,0.188,0.0196,0.36363636363636365,0.7727272727272727,NLTKcorpus,70
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.136,0.864,0.0,-0.296,0.0,0.0,NLTKcorpus,98
0.0,0.652,0.348,0.5859,0.5,0.75,NLTKcorpus,71
0.0,0.598,0.402,0.8777,0.6,0.65,NLTKcorpus,87
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.133,0.867,0.7574,0.40625,1.0,NLTKcorpus,20
0.0,0.584,0.416,0.6908,0.25,0.75,NLTKcorpus,64
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,17
0.0,0.199,0.801,0.6166,1.0,1.0,NLTKcorpus,9
0.0,0.267,0.733,0.6705,0.45,0.95,NLTKcorpus,19
0.087,0.539,0.374,0.9008,0.40625,0.725,NLTKcorpus,118
0.085,0.443,0.471,0.9067,0.34166666666666673,0.9666666666666668,NLTKcorpus,98
0.0,0.098,0.902,0.8478,0.6,0.8,NLTKcorpus,19
0.664,0.336,0.0,-0.8356,-0.09999999999999992,0.8333333333333333,NLTKcorpus,39
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,27
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,30
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,20
0.0,0.733,0.267,0.6249,0.2125,0.4291666666666667,NLTKcorpus,98
0.0,0.585,0.415,0.6883,0.25,1.0,NLTKcorpus,52
0.0,0.332,0.668,0.9201,1.0,1.0,NLTKcorpus,39
0.0,0.548,0.452,0.5106,0.4,0.6,NLTKcorpus,26
0.0,0.367,0.633,0.7096,0.5,1.0,NLTKcorpus,30
0.0,0.132,0.868,0.7639,0.75,0.95,NLTKcorpus,20
0.0,0.5,0.5,0.4588,0.5,1.0,NLTKcorpus,23
0.0,0.57,0.43,0.807,0.5,1.0,NLTKcorpus,73
0.0,0.685,0.315,0.7156,0.5,0.5452380952380952,NLTKcorpus,101
0.0,0.37,0.63,0.6249,0.5,1.0,NLTKcorpus,26
0.0,0.462,0.538,0.9151,0.7333333333333334,0.8666666666666667,NLTKcorpus,86
0.0,0.199,0.801,0.6166,1.0,1.0,NLTKcorpus,10
0.0,0.4,0.6,0.4588,0.5,1.0,NLTKcorpus,14
0.173,0.65,0.177,0.0173,0.3181818181818182,0.7272727272727273,NLTKcorpus,74
0.0,1.0,0.0,0.0,0.5,1.0,NLTKcorpus,22
0.0,0.713,0.287,0.6166,0.5,0.5625,NLTKcorpus,49
0.0,0.271,0.729,0.8429,1.0,1.0,NLTKcorpus,18
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.0,0.822,0.178,0.3802,0.5,1.0,NLTKcorpus,80
0.0,0.084,0.916,0.8979,0.6,0.8666666666666667,NLTKcorpus,23
0.0,0.0,1.0,0.6597,0.5,1.0,NLTKcorpus,13
0.0,0.734,0.266,0.4404,0.375,1.0,NLTKcorpus,50
0.0,0.708,0.292,0.5093,0.625,1.0,NLTKcorpus,45
0.0,0.502,0.498,0.8977,0.3666666666666667,0.7999999999999999,NLTKcorpus,81
0.125,0.654,0.221,0.4427,0.3666666666666667,0.4083333333333334,NLTKcorpus,85
0.0,0.254,0.746,0.8313,0.4,0.6,NLTKcorpus,45
0.0,0.396,0.604,0.7263,0.6125,1.0,NLTKcorpus,28
0.167,0.556,0.278,0.296,0.225,0.575,NLTKcorpus,53
0.0,0.517,0.483,0.6808,0.5,1.0,NLTKcorpus,54
0.0,0.0,1.0,0.7096,0.5,0.75,NLTKcorpus,9
0.0,0.485,0.515,0.6486,0.425,0.825,NLTKcorpus,34
0.0,0.204,0.796,0.5994,0.675,1.0,NLTKcorpus,14
0.0,0.69,0.31,0.2023,0.5,1.0,NLTKcorpus,39
0.0,0.531,0.469,0.6486,0.3,0.6,NLTKcorpus,51
0.176,0.434,0.391,0.5372,0.4,0.6,NLTKcorpus,44
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.813,0.187,0.3182,0.5,1.0,NLTKcorpus,69
0.0,0.557,0.443,0.8602,0.45,0.9,NLTKcorpus,83
0.0,0.209,0.791,0.9078,0.84375,0.95,NLTKcorpus,38
0.0,0.413,0.587,0.9153,0.6,0.6,NLTKcorpus,87
0.0,0.606,0.394,0.7579,0.39999999999999997,0.6333333333333333,NLTKcorpus,68
0.0,0.613,0.387,0.7865,0.4375,0.70625,NLTKcorpus,61
0.119,0.578,0.303,0.6597,0.10000000000000005,0.7222222222222222,NLTKcorpus,110
0.0,0.376,0.624,0.9124,0.75,0.65,NLTKcorpus,55
0.0,0.4,0.6,0.7177,0.5,1.0,NLTKcorpus,34
0.0,0.603,0.397,0.5093,0.5,1.0,NLTKcorpus,26
0.149,0.535,0.316,0.4779,0.35,0.8,NLTKcorpus,67
0.0,0.344,0.656,0.8865,0.5333333333333333,0.9333333333333332,NLTKcorpus,47
0.0,0.504,0.496,0.7096,0.5,0.75,NLTKcorpus,34
0.0,0.512,0.488,0.9076,0.53125,0.6900000000000001,NLTKcorpus,90
0.0,0.303,0.697,0.8481,0.675,1.0,NLTKcorpus,41
0.253,0.4,0.347,0.1027,0.6,0.8,NLTKcorpus,52
0.038,0.58,0.382,0.902,0.5,0.8,NLTKcorpus,111
0.0,0.4,0.6,0.4588,0.25,0.75,NLTKcorpus,18
0.303,0.347,0.35,0.1363,0.3,0.8,NLTKcorpus,27
0.0,0.654,0.346,0.6486,0.23148148148148148,0.6462962962962963,NLTKcorpus,64
0.0,0.551,0.449,0.5046,0.35,0.6,NLTKcorpus,35
0.0,0.691,0.309,0.6166,0.5,1.0,NLTKcorpus,52
0.106,0.773,0.121,0.0772,0.16666666666666666,0.6666666666666666,NLTKcorpus,104
0.102,0.533,0.365,0.7517,0.41250000000000003,0.7875,NLTKcorpus,100
0.0,0.571,0.429,0.4588,0.25,0.5,NLTKcorpus,33
0.0,0.653,0.347,0.8587,0.55,0.6375,NLTKcorpus,119
0.0,0.646,0.354,0.5093,0.5,1.0,NLTKcorpus,65
0.0,0.554,0.446,0.6166,0.625,0.6666666666666666,NLTKcorpus,31
0.0,0.493,0.507,0.8832,0.6666666666666666,0.9,NLTKcorpus,75
0.0,0.633,0.367,0.8268,0.3,0.45,NLTKcorpus,101
0.0,0.404,0.596,0.923,0.6333333333333333,0.9666666666666668,NLTKcorpus,80
0.0,0.443,0.557,0.8316,0.3333333333333333,0.6666666666666666,NLTKcorpus,74
0.0,0.461,0.539,0.802,0.6,0.8,NLTKcorpus,65
0.176,0.392,0.431,0.5505,0.5821428571428571,0.7285714285714285,NLTKcorpus,71
0.0,0.796,0.204,0.3182,0.5,1.0,NLTKcorpus,54
0.187,0.65,0.163,-0.1179,0.0,0.95,NLTKcorpus,66
0.0,0.09,0.91,0.8779,0.5,0.6833333333333332,NLTKcorpus,21
0.0,0.6,0.4,0.7906,0.26666666666666666,0.6333333333333333,NLTKcorpus,101
0.0,0.5,0.5,0.4588,0.5,1.0,NLTKcorpus,21
0.0,0.4,0.6,0.4588,0.5,1.0,NLTKcorpus,18
0.0,0.441,0.559,0.5859,0.5,1.0,NLTKcorpus,16
0.0,0.387,0.613,0.8374,0.5,0.8,NLTKcorpus,33
0.0,0.4,0.6,0.4588,0.5,1.0,NLTKcorpus,20
